LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Thu Oct 03 15:16:45 EDT 2019
 288 atoms
 192 bonds
 96 angles
 0 dihedrals
 0 impropers
 2 atom types
 1 bond types
 1 angle types
 0 dihedral types
 0 improper types
 -1.119688 12.350312  xlo xhi
 0.000015 15.561615  ylo yhi
 2.152240 16.823874  zlo zhi

 Masses

 1 1.008000 # 1
 2 15.999000 # 2

 Atoms # full

200 1 1 0.000000 5.249194 13.446763 3.547598 # 1 
201 1 1 0.000000 3.735306 13.446763 3.547598 # 1 
202 1 2 0.000000 4.492250 12.968244 10.545212 # 2 
203 1 1 0.000000 5.249194 13.446763 10.883422 # 1 
204 1 1 0.000000 3.735306 13.446763 10.883422 # 1 
205 1 2 0.000000 8.984500 5.187475 3.209431 # 2 
206 1 1 0.000000 9.741445 5.665994 3.547598 # 1 
207 1 1 0.000000 8.227555 5.665994 3.547598 # 1 
208 1 2 0.000000 8.984500 5.187475 10.545212 # 2 
209 1 1 0.000000 9.741445 5.665994 10.883422 # 1 
210 1 1 0.000000 8.227555 5.665994 10.883422 # 1 
211 1 2 0.000000 8.984500 12.968244 3.209431 # 2 
212 1 1 0.000000 9.741445 13.446763 3.547598 # 1 
213 1 1 0.000000 8.227555 13.446763 3.547598 # 1 
214 1 2 0.000000 8.984500 12.968244 10.545212 # 2 
215 1 1 0.000000 9.741445 13.446763 10.883422 # 1 
216 1 1 0.000000 8.227555 13.446763 10.883422 # 1 
217 1 2 0.000000 2.246125 6.483725 6.877322 # 2 
218 1 1 0.000000 1.489181 6.005206 7.215487 # 1 
219 1 1 0.000000 3.003069 6.005206 7.215487 # 1 
220 1 2 0.000000 2.246125 6.483725 14.213146 # 2 
221 1 1 0.000000 1.489181 6.005206 14.551311 # 1 
222 1 1 0.000000 3.003069 6.005206 14.551311 # 1 
223 1 2 0.000000 2.246125 14.264541 6.877322 # 2 
224 1 1 0.000000 1.489181 13.786021 7.215487 # 1 
225 1 1 0.000000 3.003069 13.786021 7.215487 # 1 
226 1 2 0.000000 2.246125 14.264541 14.213146 # 2 
227 1 1 0.000000 1.489181 13.786021 14.551311 # 1 
228 1 1 0.000000 3.003069 13.786021 14.551311 # 1 
229 1 2 0.000000 6.738375 6.483725 6.877322 # 2 
230 1 1 0.000000 5.981431 6.005206 7.215487 # 1 
231 1 1 0.000000 7.495319 6.005206 7.215487 # 1 
232 1 2 0.000000 6.738375 6.483725 14.213146 # 2 
233 1 1 0.000000 5.981431 6.005206 14.551311 # 1 
234 1 1 0.000000 7.495319 6.005206 14.551311 # 1 
